user_db_id,field,subfield,career_stage,top_init_venue_db_id,mid_init_venue_db_id,low_init_venue_db_id,venue_bug,hash,gender,aa_area,clusters_20,clusters_40,institution_bin_3,institution_bin_10,academia_prestige_bin_3,academia_prestige_bin_10
152615,Physics,Astrophysics,Full Professor,1647129,1647487,1647977,False,8kqMHyWnd2ShuYpDMC8aGA,gm,Physical Sciences,3,5,2.0,4.0,2.0,4.0
150219,Biology,Physiology,Associate Professor,1647722,1647747,1654028,False,JUrPdyPqiPbBZiUnt3NWoQ,gm,Biological Sciences,9,14,3.0,8.0,2.0,6.0
149809,Mathematics,Mathematics education,Full Professor,1655966,1665310,1678272,False,07qWgoucgPce2bU4M2KSwA,gf,Mathematical Sciences,16,26,3.0,10.0,3.0,10.0
152586,Psychology,Other,Full Professor,1648890,1662006,1651690,False,y3FVjNMzcoDQqPBfXiFtvA,gm,Psychological Sciences,20,39,3.0,10.0,3.0,10.0
152824,Physics,Nuclear physics,Full Professor,1647092,1647118,1651168,False,Pq-7IkUKlwvGvZsKWtz1VQ,gm,Physical Sciences,5,7,2.0,6.0,2.0,5.0
149962,Business,Other,Full Professor,1653111,1662125,1647096,False,aGE0M5qr2d3ZrgP_65tUxw,gm,,17,34,,,,
152629,Biology,Astrobiology,Associate Professor,1647094,1647108,1647209,False,HFh2ZdexjgOsl7ydFJ0HGw,gm,Earth Sciences,7,11,1.0,1.0,1.0,3.0
151547,Biology,Ecology,Full Professor,1653112,1648393,1649354,False,qle-tSJR13AaHtYT0S8EJw,gm,Biological Sciences,9,14,1.0,4.0,2.0,4.0
150666,Sociology,Demography,Associate Professor,1653909,1652464,1652059,False,9t3Fns-ffD8667kwvYPH6g,gf,Anthropology,17,34,2.0,5.0,2.0,6.0
152725,Business,Process management,Associate Professor,1648613,1665510,1650182,False,O4vBGbrmL4Rn6ngJ42i4eA,gm,,16,28,,,,
150796,Computer science,Computational science,Full Professor,1650905,1656904,1660747,False,dJ8ajTpuYWafbu57oLzevQ,gm,,16,25,,,,
152786,Sociology,Demography,Full Professor,1647555,1648524,1662125,False,CCX_-Q1bYvvPkDn4a_84zA,gm,Sociology,17,34,1.0,3.0,1.0,4.0
151817,Chemistry,Biochemistry,Full Professor,1647094,1648926,1647396,False,ypx4PNxwfokxbWxfQd11og,gm,Biological Sciences,7,10,1.0,2.0,1.0,3.0
150453,Engineering,Biomedical engineering,Associate Professor,1650525,1653903,1647212,False,BRIq8MpenpEYBHYoo0I9uA,gm,Engineering,6,9,1.0,3.0,1.0,3.0
150140,History,Other,Associate Professor,1647407,1654834,1657632,False,-H4bVnPJrtzYMEogTDpqmQ,gm,Psychological Sciences,16,28,3.0,10.0,3.0,9.0
151683,Biology,Evolutionary biology,Associate Professor,1647108,1649183,1648186,False,Gkwg_U5CzWmbCq4fxAK43Q,gm,Biological Sciences,12,18,2.0,6.0,3.0,8.0
150289,Economics,Other,Full Professor,1655113,1684321,1659919,False,hkph5bpr6gBWpioqSPyKIQ,gm,Economics,2,4,,,3.0,10.0
152710,Mathematics,Combinatorics,Associate Professor,1649124,1661255,1648048,False,3Ecu8O41ERyrAsOa484Mbg,gm,Mathematical Sciences,13,21,3.0,8.0,3.0,9.0
153340,Biology,Physiology,Assistant Professor,1647128,1647790,1649963,False,hQEcZIpM7XUhpWODvf239w,gm,Medical Sciences,8,13,2.0,5.0,2.0,4.0
153073,Engineering,Other,Full Professor,1647544,1651781,1652722,False,kGA5KtuOusMsfG6xlALk2Q,gm,Engineering,12,20,2.0,4.0,2.0,6.0
150491,Medicine,Nursing,Assistant Professor,1649244,1651186,1653371,False,ljN5kdyl8wwJrpfGNCzs9w,gf,Health,8,13,1.0,1.0,1.0,1.0
154971,Biology,Bioinformatics,Full Professor,1651393,1649053,1648241,False,Do7cizU7RqOUpmqhBX20mw,-,Biological Sciences,7,11,1.0,3.0,1.0,3.0
155174,Physics,Astrophysics,Other,1647129,1647487,1647810,False,-NVGvX3ci_pZGggs3tVrvw,gm,Physical Sciences,3,5,3.0,8.0,2.0,5.0
153895,Psychology,Clinical psychology,Full Professor,1652769,1651864,1648739,False,SXhC6-mgMekEuhyBf0M5kg,gm,Psychological Sciences,20,40,3.0,9.0,3.0,9.0
155528,Chemistry,Computational chemistry,Full Professor,1647118,1649772,1647113,False,9T5dLioYjnYuao1WLmjY2A,gm,Chemical Sciences,6,9,3.0,8.0,3.0,8.0
155271,Business,Accounting,Associate Professor,1661981,1670017,1680017,False,ZZ6lsdgL_pJZ1FY1_0-SDw,-,,1,1,,,,
155446,Sociology,Anthropology,Full Professor,1647467,1650451,1707472,False,xvaDsz2ohnnKFV8XRggB1w,gm,Anthropology,11,17,1.0,3.0,1.0,3.0
151570,Philosophy,Linguistics,Full Professor,1652885,1651063,1668136,False,q7YjBwa7yo4rP1L4JT1lOg,gf,Linguistics,16,27,3.0,10.0,2.0,7.0
155421,Biology,Biophysics,Full Professor,1647092,1647159,1647873,False,n2QzLEOJJA2Rkixt5BXAFw,gm,Biological Sciences,6,9,3.0,9.0,3.0,9.0
154520,Psychology,Other,Full Professor,1663397,1677111,1657743,False,xvV_SjawL8Uj5W36JSHHmQ,gf,Health,16,28,1.0,2.0,2.0,5.0
153745,Computer science,Library science,Full Professor,1663481,1654004,1649412,False,rpT1AtZxeqZWkqU6-7oOkA,gm,Computational Sciences,16,28,1.0,2.0,1.0,2.0
155036,Biology,Neuroscience,Associate Professor,1651371,1649989,1654217,False,ppy7mta-K74UTLQD1PmD_A,gm,,7,11,,,,
153701,Business,Other,Full Professor,1653316,1653464,1695081,False,dhFrTewLx651aA7Ht4PVmw,gm,,18,36,,,,
154574,Computer science,Theoretical computer science,Full Professor,1662646,1690678,1711861,False,Q_Muy1VmqkcW8NzkH1p0BQ,gm,Computational Sciences,16,32,2.0,6.0,2.0,4.0
153734,Chemistry,Environmental chemistry,Associate Professor,1647092,1647108,1659927,False,Cj2p6Eb29VBjwWJvQXYqZw,gf,Biological Sciences,12,20,2.0,4.0,1.0,3.0
155221,History,Other,Full Professor,1647120,1650668,1672439,False,fXKcwUclBbwVNdcqXSywPQ,gm,,17,34,,,,
154567,Engineering,Chemical engineering,Full Professor,1647092,1647100,1647264,False,R8Fm4Y2IgMQrx5EKhlHzAg,gm,Chemical Sciences,7,10,1.0,3.0,1.0,3.0
154730,Engineering,Mechanical engineering,Associate Professor,1681590,1656066,1655358,False,wKLxSn1HYFCab8dDtgwXwQ,gm,Engineering,16,29,1.0,1.0,1.0,1.0
154688,Business,Business administration,Assistant Professor,1648511,1655495,1669541,False,T61DpzMzJTF8HW8SEt_qtA,gm,,18,36,,,,
152042,Physics,Astronomy,Associate Professor,1647092,1649748,1647129,False,gOWrYcE618ESPSr4R3CW5A,gf,Physical Sciences,3,5,1.0,2.0,1.0,1.0
154854,Psychology,Clinical psychology,Full Professor,1647125,1648756,1650502,False,iwDN9wPBd9ZY7XFXZAtTPA,gf,Psychological Sciences,8,12,,,,
154049,Economics,Economic history,Associate Professor,1649056,1648413,1662051,False,sxn2wIHYpOBJbgaGJOVghw,gm,Economics,2,3,3.0,9.0,3.0,8.0
154282,Physics,Other,Full Professor,1647092,1647264,1647159,False,Dobn0E8B8sHu_cYsaSjOGg,gf,Physical Sciences,7,10,2.0,5.0,1.0,4.0
155057,Engineering,Mechanical engineering,Postdoctoral Researcher,1647927,1664737,1647565,False,SU3ijoNH3rzj0aaI7xXXYA,gm,Engineering,12,20,3.0,9.0,3.0,9.0
153817,Computer science,Human computer interaction,Assistant Professor,1647841,1694741,1712951,False,ywxA9WNp6375LZsB5GxapQ,gm,,16,31,,,,
155143,Medicine,Pharmacology,Associate Professor,1647094,1647446,1647180,False,VylveVs5l05TXLMGMyMxMA,gm,Medical Sciences,10,15,3.0,10.0,3.0,10.0
154561,Physics,Condensed matter physics,Full Professor,1647092,1647872,1647376,False,HX2i_mqSpXiSHo5B3uY_8w,gm,Physical Sciences,6,9,1.0,2.0,1.0,2.0
155335,Sociology,Other,Full Professor,1647555,1650744,1658136,False,_zzY4UXnNCOqo4kRmaUNqA,gm,Sociology,17,33,2.0,6.0,2.0,6.0
154363,Biology,Microbiology,Associate Professor,1647092,1647101,1654721,False,Pd9zrOImdo2LaE10mYQpgg,gm,Biological Sciences,7,11,2.0,7.0,2.0,5.0
154138,Engineering,Mechanical engineering,Full Professor,1647544,1654300,1668383,False,kPQV3Pukeydx_uDzIHz76g,gm,,12,20,,,1.0,2.0
154521,Biology,Genetics,Associate Professor,1647092,1649508,1651393,False,b-WB41AODyPMQsrUlLwMGw,gm,Biological Sciences,7,11,2.0,5.0,2.0,4.0
154625,Mathematics,Geometry,Full Professor,1650953,1663740,1648479,False,VAtmJq3jb8pC_r3sG3yvqg,gm,Mathematical Sciences,13,21,1.0,2.0,1.0,3.0
154048,Business,Process management,Full Professor,1672372,1674451,1656625,False,i_QwcA_W4xJby6HPUNeYjA,gm,,18,36,,,,
153620,Economics,Other,Full Professor,1655888,1654026,1661766,False,sMdz5U3bB4JX3eX-EPLeXg,gm,,16,28,,,1.0,2.0
154576,Chemistry,Inorganic chemistry,Full Professor,1647100,1647172,1647780,False,NM_bSY_AObQb_GA2InbwHA,gm,Chemical Sciences,4,6,2.0,7.0,2.0,6.0
153790,Engineering,Mechanical engineering,Full Professor,1659176,1655960,1647643,False,bhrN9ewIIHt0l8iTe4cjlA,gm,Engineering,16,26,2.0,7.0,3.0,8.0
154843,History,Other,Full Professor,1647120,1653301,1651604,False,K3lGggZCebsQsjOEU5bP6g,gm,,15,24,,,,
150616,History,Other,Full Professor,1648975,1661518,1679441,False,7VDZ3hL7oLHio-c-JTI-rA,gm,,16,28,,,,
151186,Business,Business administration,Assistant Professor,1653316,1652518,1681579,False,Y3_NajtE_1i3QUggKgqMXg,gf,,18,36,,,,
154534,Chemistry,Organic chemistry,Full Professor,1647092,1647100,1647355,False,WMS07bnqqpsicqKKUOHTog,gm,Chemical Sciences,4,6,1.0,4.0,2.0,5.0
155010,Engineering,Geotechnical engineering,Full Professor,1651599,1652378,1678497,False,XuEX-X25sJBSB4xuJ2wj-g,gm,,16,28,,,,
154130,Economics,Labour economics,Associate Professor,1660079,1659334,1653279,False,oUFdGrolp1RnlDuBQY_DFQ,gf,Economics,2,4,3.0,7.0,3.0,7.0
154225,Biology,Neuroscience,Full Professor,1650477,1647243,1647105,False,tm856M7-AWSrGV0Szn3a0g,gf,Biological Sciences,7,11,2.0,5.0,2.0,4.0
150976,Biology,Ecology,Full Professor,1647094,1653112,1647638,False,GyQn84v6hc6-W7dyZGfnzw,gm,Biological Sciences,9,14,2.0,7.0,2.0,6.0
153578,Sociology,Social science,Full Professor,1647555,1647709,1678990,False,y7MxtiyVya_xtVTaZiUDbw,gm,Sociology,17,34,3.0,7.0,2.0,7.0
154535,Psychology,Cognitive science,Full Professor,1657417,1650682,1659564,False,KPcl-18aL917mNuGpgPIZA,gm,,20,38,,,,
154454,Business,Process management,Full Professor,1648613,1650182,1665510,False,OFjkEqW1b8SEzUGovkbioA,gm,,18,36,,,1.0,1.0
154527,Medicine,Other,Full Professor,1647094,1647392,1647364,False,XjNy-J0uX_2GZ0uPrLWEfw,gf,Medical Sciences,8,13,1.0,2.0,1.0,1.0
155444,Sociology,Gender studies,Full Professor,1648524,1656211,1663643,False,KT068FQTk3GE1Gox6AaNYg,gf,Sociology,17,33,,,,
149770,History,Archaeology,Full Professor,1647467,1649005,1659933,False,vqdqTo2WG__5Ro8v1LzyLw,gm,Anthropology,11,17,1.0,1.0,1.0,1.0
154804,Psychology,Other,Full Professor,1655246,1652029,1651644,False,Qn7BgQrEUNhbAG09RkCvDw,gm,Psychological Sciences,8,13,2.0,7.0,3.0,8.0
148828,Biology,Molecular biology,Associate Professor,1647094,1654317,1648646,False,iR_MKiW21wvOpjbr2LsHlQ,gm,Biological Sciences,7,11,1.0,3.0,1.0,3.0
154813,Engineering,Civil engineering,Full Professor,1647092,1647803,1654962,False,YPyOdlyXmvTtMa6hJTQ5eg,gf,"Architecture, Design, Planning",12,20,2.0,6.0,1.0,3.0
154719,Philosophy,Other,Full Professor,1660643,1650345,1656941,False,AntdRArxsU5it7d67i35hA,gm,Philosophy,14,22,3.0,7.0,3.0,8.0
155111,Chemistry,Physical chemistry,Full Professor,1647243,1649258,1647237,False,_XN_iZ8zppfamFWoYCbjVg,gm,Chemical Sciences,6,9,1.0,1.0,1.0,1.0
155148,Mathematics,Applied mathematics,Associate Professor,1674569,1710396,1706480,False,L1IsH8s5YYEIZ8s4OMIe3w,gm,Mathematical Sciences,16,28,1.0,3.0,1.0,2.0
155394,Psychology,Social psychology,Full Professor,1648093,1666070,1647485,False,1NFQfs-jiLH9JUm-7y7HkA,gf,Biological Sciences,20,39,1.0,3.0,1.0,2.0
150254,Business,Other,Full Professor,1653111,1703861,1653464,False,LqVPd_G6v-GuIUgrHimncA,gm,,17,34,,,1.0,1.0
154747,Sociology,Socioeconomics,Associate Professor,1648524,1647709,1674721,False,gckx0aJuQSejq44ojcSM9A,-,Sociology,17,33,3.0,7.0,2.0,6.0
153750,Economics,Law and economics,Full Professor,1649056,1659589,1684814,False,1SHrYAiWRTZserDdR4j8EQ,gm,,2,3,,,,
149737,Mathematics,Other,Full Professor,1647461,1647878,1705311,False,PG_alk36Xfbx1JOEKZl3Ng,gm,Mathematical Sciences,13,21,2.0,4.0,2.0,5.0
155068,Physics,Particle physics,Full Professor,1647595,1647350,1648271,False,Cn_sd6vSIccgj6h8QuxLGQ,gm,Physical Sciences,5,7,1.0,1.0,1.0,3.0
150317,Medicine,Internal medicine,Full Professor,1647125,1647325,1648559,False,nqqkZpakECj9m8FKoL2fbg,gm,Medical Sciences,8,13,3.0,9.0,3.0,9.0
153937,Chemistry,Biochemistry,Full Professor,1647092,1647094,1651279,False,HTXgUDMUx2YTF0d5ksKZnw,gm,Biological Sciences,7,10,1.0,2.0,1.0,2.0
154814,Psychology,Clinical psychology,Full Professor,1650254,1659139,1675667,False,TmQ-W27DWuDIgtHILSJcnA,gm,Psychological Sciences,20,40,3.0,9.0,3.0,8.0
155449,Biology,Microbiology,Full Professor,1647092,1651023,1647209,False,ZEMYUFtSUroykeYBd6He6w,gm,Biological Sciences,7,10,1.0,3.0,1.0,4.0
153863,Engineering,Mechanical engineering,Full Professor,1647544,1654300,1647927,False,59UeykJyGTqfEOouXci-PQ,gf,Engineering,12,20,2.0,4.0,1.0,4.0
153673,Physics,Geophysics,Full Professor,1647588,1647130,1648676,False,ncRhmTL6kyYiZtVp-1DCaQ,gm,Physical Sciences,3,5,3.0,8.0,3.0,9.0
149375,Physics,Astrophysics,Associate Professor,1647129,1647150,1647166,False,ZJ_w3m3RzdUVeccVr3eAUQ,gf,Physical Sciences,3,5,2.0,6.0,3.0,9.0
151608,Sociology,Other,Full Professor,1648524,1655641,1664629,False,QTdEa3P979Q-eY8F1W840w,gm,Sociology,17,33,1.0,3.0,1.0,3.0
155658,Chemistry,Organic chemistry,Full Professor,1647094,1647100,1648921,False,ZPl4MBOt_lud74S4CaQcGQ,gm,Chemical Sciences,4,6,1.0,1.0,1.0,1.0
157453,Sociology,Other,Full Professor,1648524,1652122,1655137,False,1nWZ9i10K4SxeIkzKfBvlg,-,Sociology,17,33,3.0,7.0,2.0,6.0
157207,Engineering,Transport engineering,Associate Professor,1653996,1647371,1651460,False,CW7RkZqrhRHOzdAMbTC79Q,gm,Engineering,16,28,2.0,5.0,2.0,5.0
156345,Philosophy,Other,Associate Professor,1653031,1654039,1662443,False,oh7Y8WcPLPQLt8G-GtL22Q,gf,,14,22,,,,
157400,Biology,Molecular biology,Associate Professor,1647094,1649508,1650306,False,N4s_aICiJMWF4HuDoi0UdA,gf,Biological Sciences,7,11,2.0,4.0,1.0,4.0
155063,Mathematics,Pure mathematics,Associate Professor,1650953,1650692,1649124,False,hoIBQ3s7y-FHBNLgu-JTOg,gm,Mathematical Sciences,13,21,3.0,10.0,3.0,9.0
159059,Physics,Condensed matter physics,Full Professor,1647121,1648689,1648088,False,UlEXudNx9dr4Xie-shGZFw,gm,Physical Sciences,16,28,2.0,6.0,3.0,9.0
158788,Biology,Physiology,Full Professor,1647747,1648275,1649397,False,-qaCgqUPVnOPcpVx1oWO4A,gm,Biological Sciences,12,18,3.0,8.0,3.0,8.0
159218,Psychology,Clinical psychology,Full Professor,1648756,1653631,1653309,False,CJgvY16h5psvlag5EJZVrw,gf,Psychological Sciences,8,12,3.0,8.0,2.0,7.0
159025,Computer science,Distributed computing,Full Professor,1674521,1673787,1650686,False,pugnVzXYBxgIq1xOjSQofw,gm,,16,32,,,,
158953,Chemistry,Photochemistry,Full Professor,1647100,1647346,1651792,False,ODrSd_zkxhAyL9UbCgqpPA,gm,Chemical Sciences,6,9,1.0,3.0,2.0,5.0
159136,Mathematics,Mathematical analysis,Full Professor,1650953,1648922,1647461,False,Y_SdZNEy4GnYxYhSisAUKQ,gm,Mathematical Sciences,13,21,1.0,3.0,1.0,3.0
159116,Sociology,Other,Full Professor,1648524,1671136,1660730,False,2d6zmuGbauxC4T9z8xNKew,gm,Sociology,17,33,1.0,1.0,1.0,2.0
159519,Sociology,Anthropology,Associate Professor,1649664,1675750,1699599,False,BpXBCPkrG46_zMHdh_A_mQ,gf,Anthropology,11,16,2.0,6.0,2.0,6.0
154689,Biology,Molecular biology,Associate Professor,1647607,1649508,1647542,False,J0eThXiLCWVJ6HfntWeBPw,gf,Biological Sciences,7,11,2.0,5.0,2.0,4.0
156520,History,Other,Full Professor,1648226,1666829,1656875,False,Kt8WuC7NVu0j5rxVY9hdcg,gm,,15,23,,,,
160958,Business,Marketing,Assistant Professor,1655156,1661392,1649078,False,8WUrZ4cLO51walXyaCCuYw,gm,,19,37,,,,
161545,Biology,Ecology,Full Professor,1647638,1650437,1647730,False,zJoPZNSLs0DzINBF4Qneqw,gm,,16,28,,,3.0,8.0
161487,Economics,Other,Full Professor,1650681,1656433,1653503,False,dXzckaKnjvY73afKrsuzKQ,gm,,2,3,,,3.0,7.0
157486,Psychology,Cognitive science,Full Professor,1659176,1710646,1655960,False,YLlFygpbCDmrgatWdd6clQ,gm,Engineering,16,26,3.0,7.0,2.0,6.0
159250,Philosophy,Environmental ethics,Full Professor,1659280,1647096,1662372,False,JrN9IT8y0jM7k8gtbiGZDw,gm,Earth Sciences,12,18,2.0,5.0,1.0,4.0
158853,Mathematics,Geometry,Associate Professor,1663740,1659368,1673382,False,Z3Levjhu5fItX7dyMZjl9A,gm,Mathematical Sciences,13,21,2.0,6.0,2.0,7.0
158659,Biology,Evolutionary biology,Associate Professor,1647094,1649183,1662466,False,YrxkaWEaXJE1ZtqZt6fgnw,gm,Biological Sciences,12,18,3.0,8.0,2.0,6.0
161546,Biology,Physiology,Associate Professor,1647092,1647185,1649061,False,AK1vC4uv6Fzmgq6wVPT0Mg,gm,,12,19,,,3.0,8.0
161352,Philosophy,Other,Full Professor,1657497,1675837,1662850,False,YlqEqu6Blbom6ZhfhPtcMg,gm,"Journalism, Media, Communication",16,28,2.0,4.0,3.0,7.0
161108,Psychology,Applied psychology,Full Professor,1648511,1665611,1673489,False,suZ5pSdGZukFVhFLtAsH-w,gm,Psychological Sciences,20,39,2.0,6.0,3.0,7.0
161012,Economics,Economic growth,Associate Professor,1649056,1647874,1648970,False,mflvZBcgv82pbU7a1GWJBw,gm,Economics,2,3,2.0,5.0,3.0,8.0
159149,Computer science,Human computer interaction,Full Professor,1658215,1647841,1671104,False,-Q7ycdzAoydKQYmOEMJzdw,gm,,16,31,,,,
153729,Economics,Microeconomics,Associate Professor,1650681,1677031,1650876,False,vVaIkxmdpz7irZcvvY6uBg,gf,Economics,2,4,2.0,5.0,2.0,5.0
158892,Biology,Neuroscience,Full Professor,1647320,1647733,1651743,False,JG3k0C3zY84DWmRz98oTmg,gm,Biological Sciences,10,15,2.0,4.0,2.0,5.0
159110,Sociology,Anthropology,Full Professor,1647467,1666546,1694665,False,R06winqNJbM8h71v54KR2A,gm,Anthropology,11,16,1.0,3.0,2.0,4.0
161475,Physics,Condensed matter physics,Full Professor,1647092,1648025,1647496,False,w0bu07gJUqCBwsspueE8TA,gm,Physical Sciences,6,9,1.0,3.0,1.0,2.0
160978,Physics,Condensed matter physics,Full Professor,1647092,1647118,1647376,False,-oKglXUgOOF5wea3BPsK-A,gm,Physical Sciences,6,9,3.0,8.0,2.0,6.0
151131,Sociology,Other,Full Professor,1648524,1660445,1664873,False,u2OcP2Ls-qf4aSnYOMVuKA,gf,Sociology,17,33,2.0,5.0,2.0,6.0
157420,Economics,Other,Assistant Professor,1653858,1650876,1705300,False,uTfZJZwTIs4JFNIMVCJH5w,gf,Economics,2,3,2.0,5.0,2.0,6.0
161132,History,Other,Full Professor,1650861,1654605,1669649,False,qOXqZPOp2mwVPRyHQZEzcA,gm,,15,24,,,1.0,4.0
161885,Biology,Molecular biology,Full Professor,1647094,1649508,1647774,False,k5zUKRUUa3WoK_mQxv39MQ,gf,Biological Sciences,7,11,1.0,3.0,1.0,2.0
158761,Psychology,Cognitive psychology,Associate Professor,1650477,1650273,1650725,False,0PiW3SW4ztH67oOurAX1sQ,gm,Psychological Sciences,10,15,1.0,4.0,2.0,4.0
163011,Computer science,Operating system,Other,1674521,1675083,1664160,False,uYD3F6MjOa1QqjNIEgBwMA,gm,,16,32,,,,
162799,Economics,Economic policy,Full Professor,1667735,1657173,1651728,False,WrksLaYn2gRGNX0PL5XOtw,gm,Economics,16,28,3.0,10.0,3.0,10.0
157334,Engineering,Mechanical engineering,Full Professor,1655358,1652233,1713035,False,hJ9O91XyIkmLOPlIbW9NGw,gm,,16,29,,,2.0,4.0
163068,Economics,Finance,Associate Professor,1648193,1654005,1648613,False,oG9CAxiwersfqHwcbhee-w,gm,,2,3,,,1.0,1.0
160137,Engineering,Transport engineering,Full Professor,1652953,1647371,1656227,False,EDjzNUw7hkbBvCM1yReHhQ,gm,Engineering,16,28,1.0,3.0,2.0,4.0
159469,Sociology,Anthropology,Full Professor,1647091,1647839,1657420,False,EMcb3A5LyqKsupjV54AdkA,gf,Anthropology,8,13,3.0,8.0,2.0,5.0
162964,Sociology,Other,Associate Professor,1648524,1662981,1663893,False,Ny6FRgyCdivEiikqLeL9aQ,gm,Sociology,17,34,3.0,7.0,2.0,6.0
158619,Engineering,Environmental engineering,Associate Professor,1647185,1663930,1656592,False,a5yBEXTisvzWZCZnho88MQ,gm,Engineering,12,19,1.0,1.0,1.0,1.0
163034,Economics,Other,Full Professor,1650681,1648928,1659539,False,GRbbRhd69W5L2FsP8iBCZw,gm,Economics,2,3,2.0,7.0,3.0,9.0
154733,Psychology,Other,Associate Professor,1663368,1651281,1659481,False,VagtXoAIEXKYZpDMiAtN0g,gm,Psychological Sciences,20,39,1.0,4.0,2.0,4.0
163180,Psychology,Other,Full Professor,1650513,1656392,1653860,False,5lsRh41Gq18DYvwmYTGp9A,gm,Health,20,40,2.0,5.0,2.0,5.0
163179,Mathematics,Other,Full Professor,1650953,1647461,1649538,False,BgSayepM1GyIZelmeZ9SaQ,gm,Mathematical Sciences,13,21,2.0,4.0,2.0,5.0
163206,Chemistry,Physical chemistry,Full Professor,1647100,1647346,1647177,False,24SWfzPMg5UYf7U2fibLpQ,gm,Chemical Sciences,6,9,1.0,4.0,1.0,4.0
162906,Business,Accounting,Full Professor,1658795,1669856,1667629,False,2bIRKllg3Lp_rpy2auVDXw,gf,,1,2,,,,
192807,Mathematics,Applied mathematics,Full Professor,1647108,1647320,1665925,False,DLvkWi41firh_9TSyFYpcg,gm,Mathematical Sciences,12,18,2.0,5.0,2.0,5.0
160838,Economics,Political economy,Full Professor,1649056,1654527,1662723,False,lxzvUG_xcep1z6JvL7sGNA,gm,Economics,2,4,3.0,7.0,3.0,9.0
159012,Physics,Condensed matter physics,Full Professor,1647092,1647118,1647376,False,uD_RBmJjd5lCmymOtTuUyw,gm,Physical Sciences,6,9,1.0,3.0,1.0,3.0
157069,Psychology,Pedagogy,Full Professor,1653213,1670978,1657734,False,GSlgnlnhrGFArtAktM3iaA,gm,Education,16,26,3.0,8.0,2.0,7.0
163477,Engineering,Chemical engineering,Full Professor,1653470,1647100,1647237,False,qNgFCbu8QKt4hg2N8ayetg,gm,Engineering,6,9,1.0,2.0,1.0,2.0
163062,Economics,Development economics,Full Professor,1653261,1652476,1656517,False,4E72nHsoQ-gbzvpHuR41BA,gm,Economics,2,4,3.0,9.0,3.0,9.0
156863,Mathematics,Other,Full Professor,1649124,1694742,1705311,False,ce4lO645uAb5Rqj8IqVvBw,gm,Mathematical Sciences,13,21,1.0,2.0,1.0,2.0
150300,Engineering,Electrical engineering,Full Professor,1648297,1647529,1647982,False,FoeSBiBy9678JD2y0JMSjg,gm,,16,28,,,,
158703,History,Art history,Full Professor,1648684,1663180,1687722,False,DvTGc8XR57L6m2B8FOExmA,gm,,16,28,,,1.0,3.0
163192,Biology,Neuroscience,Other,1647094,1648265,1650599,False,SAhDwZec7ZZgIlT4m2MFow,gm,Biological Sciences,10,15,2.0,4.0,2.0,4.0
162602,Computer science,Computer graphics (images),Other,1651464,1651012,1653725,False,Bez-57cQp0l9LkUE2UPBEg,gm,,16,31,,,,
163144,History,Other,Full Professor,1647120,1647436,1648881,False,otVfe_4dxd9z7ZNtS0Scsw,gm,,2,4,,,2.0,5.0
162967,Biology,Evolutionary biology,Associate Professor,1647722,1647827,1649354,False,T79KENBgXmviUjGggSwIAQ,gf,Biological Sciences,9,14,2.0,5.0,2.0,7.0
162919,Business,Other,Full Professor,1653111,1653464,1655804,False,L-YjqsACpv7vo8xO3PGeiQ,gm,,18,35,,,,
154322,Sociology,Other,Associate Professor,1647097,1649367,1669720,False,C5IIWUihMW9x5yezmidLZQ,gf,Health,8,13,1.0,3.0,2.0,5.0
163539,Philosophy,Aesthetics,Full Professor,1648893,1702961,1695012,False,noN3V23cF-Bg15XeyZbJew,-,,14,22,,,,
159410,Physics,Particle physics,Associate Professor,1647094,1647118,1647595,False,adMOEJtAD9PwzC0yAzQpHQ,gm,Physical Sciences,5,7,2.0,6.0,3.0,7.0
154108,Engineering,Civil engineering,Other,1647544,1652722,1706153,False,lqZUHkgGBOOjalG7Daou5g,gm,Engineering,12,20,1.0,2.0,1.0,2.0
159064,Chemistry,Chemical physics,Full Professor,1647261,1647113,1647177,False,RWebKhWkqoh37Ub_TDivag,gm,Chemical Sciences,6,9,3.0,8.0,3.0,9.0
161476,Mathematics,Mathematics education,Full Professor,1655966,1665310,1651874,False,YwVt_o5B-QWgcwIm4CTRHg,gf,Mathematical Sciences,16,26,2.0,7.0,2.0,6.0
163052,Medicine,Other,Full Professor,1649053,1648806,1647096,False,wu5lzhPjlME2oo6-mBsWMA,gm,Biological Sciences,7,10,2.0,6.0,2.0,7.0
